,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
2785,532.6952366504854,1176.882129854369,2292.594707582351,2.5691882288652588,0.04050410185372397,70.94801582930819,-25634.0,0.028844917139753228,258,6
2783,251.25494921673265,146.90256498536752,2020.2795291786829,2.548716255937368,0.031337286715022165,62.25340604630474,-24788.0,0.026628797637393765,258,10
2782,245.00237727326757,513.2143111850708,2925.910084176323,2.560129149541504,0.037303143171581316,88.3372353953151,-32715.0,0.09506338310395898,258,3
2781,229.89474519765042,217.36481981266869,2190.6938809255507,2.569343116720057,0.031636857693508984,68.16574069874709,-27057.0,0.03353994912029299,258,2
2780,121.33800186741364,1038.4243030545551,2607.339581727076,2.560121420689939,0.03154051451138077,82.7726851341929,-30145.0,0.051856575326582624,258,1
2779,107.54848355403674,373.1317100954008,2442.4897802413307,2.563114739784559,0.03308536581377756,76.16478169911026,-29742.0,0.04840660424005967,258,0
2784,493.7600916847065,1053.625748121737,2731.1508250370453,2.5874000447298884,0.03518194370644404,83.46825391683316,-29223.0,0.044586482959653534,258,4
2800,677.1716876279614,521.0603977771278,2501.9862806097954,2.565349457963596,0.027553983810863936,77.20372992229699,-28498.0,0.13365085657177156,259,9
2798,549.4745166959578,283.67363796133566,2081.939446719762,2.5998850860099454,0.03740157635085783,64.03152955640745,-26657.0,0.09699446176231535,259,7
2797,535.0023021073137,1248.910749070303,2066.2059851716167,2.5533791330986713,0.03421029928804254,63.66563510179941,-23395.0,0.06527356266249223,259,5
2796,532.5351632288452,1177.343186616859,2252.812157021718,2.609872437496371,0.042945421696312186,69.5199463755281,-25653.0,0.08437421940275211,259,6
2795,493.78388131515635,1053.7047580860733,2737.6223093773747,2.5591636063514533,0.029933982809342896,87.08288019671414,-29201.0,0.15619122313232348,259,4
2799,618.4150129421915,511.2543859649123,2544.430037344328,2.587302238465101,0.02480517355808854,79.0332021953372,-29698.0,0.17733512071874658,259,8
2793,244.31226857566034,513.5952851147865,2964.476871234361,2.5710587556791236,0.032479046029041454,93.30308592505087,-32665.0,0.9243210551338907,259,3
2792,229.67476274730578,217.57487534180473,2274.7658242982006,2.575075094438558,0.035424265244236135,74.64246874004068,-26962.0,0.10161153836747897,259,2
2791,120.97697961447788,1038.7609208154208,2638.464912178595,2.503637625343334,0.038846732289318786,85.61930237828197,-30163.0,0.20305294858680728,259,1
2790,107.16806722689076,373.4183673469388,2438.320645507996,2.615059351939391,0.036960671261608,75.00836319464874,-29748.0,0.17978357528205224,259,0
2794,250.48046018991965,147.66599707815925,2003.638033433641,2.6132493787541216,0.03126913443213296,61.8361628287592,-24799.0,0.07596669479821472,259,10
2810,677.2433894230769,521.0052584134615,2456.2993684370517,2.5752205376059916,0.025410132345994523,75.28321381627984,-28546.0,,260,9
2809,618.4975929978118,511.26462436177974,2529.7374054441093,2.59733915350633,0.02544997958226571,79.34260279656944,-29673.0,,260,8
2808,549.5510791366906,283.6570143884892,2051.83661185547,2.6128142990176473,0.027413234608475518,63.10504687541104,-26674.0,,260,7
2807,534.9405531609195,1248.8358477011495,2054.788894750226,2.560089628908718,0.03603100911219995,63.10504687541104,-23405.0,,260,5
2806,532.4946096047044,1177.2134923227704,2259.234485212084,2.590126504385961,0.02066906391391244,70.11671875045671,-25633.0,,260,6
2805,493.7154547893748,1053.6113496109472,2750.78958718897,2.5753990836435814,0.03035858870105,87.83041611899314,-29216.0,,260,4
2803,229.68686543110394,217.59532634971796,2289.8644202451783,2.566002230242285,0.031720457609566786,75.28321381627984,-27004.0,,260,2
2802,121.10031038374717,1038.7326467268624,2615.7226447538796,2.4960465354231163,0.03675276429137642,86.3542746716151,-30190.0,,260,1
2801,107.13617793917385,373.4472688757755,2438.95470643036,2.5946451368715957,0.033209679062503494,75.65224917812435,-29736.0,,260,0
2804,244.35398009950248,513.6174129353234,2967.0443092298524,2.5670607696400323,0.031371098382063985,94.1040172703498,-32661.0,,260,3
2817,535.0025049203794,1248.7607801037752,2033.6945360635084,2.554224956406515,0.03767994991538792,64.04191060067588,-23414.0,0.0,261,5
2819,618.3989490129243,511.26118449083936,2562.0402985190844,2.581988897471611,0.03631892142162723,80.78013723494344,-29670.0,0.0,261,8
2818,549.4230296647359,283.7949798139372,2072.992981204832,2.577430021394069,0.029960627732041622,64.76965958477447,-26628.0,0.0,261,7
2816,532.5145725388601,1177.2825453367875,2247.2888628964447,2.592929555301585,0.02289091867096026,69.86390247346459,-25698.0,0.0,261,6
2820,677.2102928127773,521.0224785566401,2460.5193152373313,2.5724635598268617,0.025976994250236446,74.95814536215472,-28558.0,0.0,261,9
2814,244.33716333086238,513.6000741289845,2945.200138646992,2.569806242990601,0.02727571477051319,92.78799547257017,-32648.0,0.0,261,3
2813,229.64697520138998,217.65218764808088,2303.689409164085,2.5644434565160497,0.02783242287602863,75.6858943462533,-26957.0,0.0,261,2
2812,121.01144196305486,1038.7521367521367,2639.5455653255844,2.5000964966212758,0.03526935928420188,86.23825461568286,-30093.0,0.0,261,1
2811,107.14133693045564,373.46492805755395,2427.770610952895,2.591057532493373,0.03409065569952676,75.32201985420402,-29761.0,0.0,261,0
2815,493.74124950468894,1053.741249504689,2754.893779305211,2.5722167552122195,0.023274254625816303,86.96600359978144,-29209.0,0.0,261,4
2831,677.0874170314927,521.0144047450925,2476.232211531816,2.57356116300688,0.031171507496227418,74.13659495053595,-28500.0,0.019904735063187868,262,9
2830,618.4396028681743,511.9328461114175,2536.031068779654,2.558337547974607,0.044635412983971126,80.08151058336195,-29760.0,0.02902306488671694,262,8
2828,534.7548821548821,1249.3828282828283,2077.2234622933183,2.571404521292053,0.037921445266372686,65.39407196108596,-23343.0,0.008707710932196886,262,5
2829,549.2494222515681,284.1531858699241,2118.4881708035223,2.515550841922394,0.031622937624453305,68.19167931770995,-26585.0,0.013471933165288153,262,7
2827,532.2716898546194,1177.4377051743004,2237.036782540464,2.572931813076531,0.035197331848427306,70.98928667433395,-25739.0,0.011788811928068367,262,6
2822,120.88437787412956,1038.9517803179608,2661.573698908156,2.52099318687541,0.031313807431683514,83.22881885956394,-30078.0,0.032817241509112006,262,1
2825,250.36979436668395,147.78157940210818,2023.7192215978846,2.6086880138529756,0.028750973034922595,59.79885724783796,-24788.0,0.010337059238707019,262,10
2824,244.2014440433213,513.8066185318893,2906.014641693178,2.549745746037125,0.031830684642376886,89.17373449238994,-32754.0,-0.3278354824267554,262,3
2823,229.4576669802446,217.785669488868,2230.3924650684826,2.622238875460227,0.04554476059613147,68.19167931770995,-27036.0,0.014581777325950306,262,2
2821,106.94384418538527,373.6204151265283,2459.7962683116502,2.559138458596978,0.041356677860212576,76.23480046800394,-29708.0,0.028484545930745744,262,0
2826,493.5594110115237,1054.0862996158771,2731.164181904178,2.5945130717314577,0.03213749444590308,82.17971610082994,-29252.0,0.024498370406909605,262,4
2841,618.378604778907,512.0833562208185,2575.2434383446853,2.5473273606331315,0.04770527739134515,83.46023777112686,-29696.0,0.09456897015875967,263,8
2840,549.1363636363636,284.2083193559208,2108.4319389468574,2.5187988276923656,0.02642447402518647,67.54620938256453,-26620.0,0.0552345717942467,263,7
2839,534.7893215439551,1249.4660771977556,2079.786687847445,2.5932695117852624,0.04677990496723666,65.07069385545483,-23353.0,0.03831051036187931,263,5
2838,532.3093375897845,1177.5390263367917,2215.5863967631767,2.580948061671735,0.04066929826293986,71.08266013557838,-25764.0,0.04950454847443783,263,6
2837,493.5771653543307,1054.180971128609,2694.7754737965533,2.6127840362241015,0.02216184421690609,83.10659269582547,-29337.0,0.08731218147173896,263,4
2842,677.0869132290185,521.0721194879089,2486.1248793687364,2.5671078423496745,0.03471612655670813,75.326401039195,-28506.0,0.07414264555961714,263,9
2835,244.16133756407126,513.8779594825482,2897.7677470195486,2.5435431805169935,0.02321385751472307,90.17949420185317,-32774.0,0.32904621841050957,263,3
2834,229.43560784313726,217.8312156862745,2254.4873550463294,2.63032093769831,0.03415205611646941,68.60714460846869,-26954.0,0.05784712892796064,263,2
2833,120.8508655126498,1039.2423435419441,2655.874515513401,2.5246586828151076,0.03175327132891179,84.52117299703102,-30099.0,0.10430014183451358,263,1
2832,106.99250828410892,373.70955193776115,2454.6504676669133,2.554576447666066,0.03697602436960915,75.68004611449639,-29747.0,0.09569890219250236,263,0
2836,250.30984182776803,147.86994727592267,2012.2404784648804,2.576526455608386,0.03610729380363061,62.241533253043755,-24818.0,0.04441275811789935,263,10
2853,677.1247533126586,521.0730194530589,2489.0693736058065,2.5623601064085455,0.03250922600788329,76.13871639025373,-28492.0,0.10192754635069812,264,9
2852,618.3822010869566,512.1123641304348,2582.4007033745042,2.549349874499123,0.04528983816527203,83.85784892751448,-29641.0,0.12312095039647303,264,8
2851,549.1558506224067,284.2323651452282,2113.989706227091,2.5203898796075612,0.03370837709758782,68.0687141922084,-26629.0,0.07968685545688801,264,7
2850,534.7798742138365,1249.536460989291,2064.1662143956805,2.604243454587765,0.04681762035077628,64.20914792357803,-23388.0,0.057760962041846504,264,5
2849,532.3181316080164,1177.6664036610384,2223.4610403918796,2.55221625170886,0.028825707132029303,71.22654113926961,-25722.0,0.07203455499109686,264,6
2848,493.6177853225385,1054.290937581614,2686.959862288309,2.5897068082764965,0.027740220062418292,82.45437028437617,-29272.0,0.11541414281440372,264,4
2846,244.1992281717318,513.9082247949831,2909.4112272257325,2.5434715385548343,0.0313953055931392,89.47176350006775,-32737.0,0.2799861612719794,264,3
2845,229.49637909319898,217.82588161209068,2228.7240853036483,2.6161013256553574,0.03787950256795477,67.36697487063925,-27015.0,0.08346005543313419,264,2
2844,120.82845021874586,1039.3873790269124,2646.6098512980825,2.535287221187155,0.0325212102736141,85.2613275706528,-30079.0,0.1337198057961694,264,1
2843,106.9475708790426,373.78444222823765,2462.754149046963,2.550557319764037,0.036876462338589246,75.08610740789999,-29707.0,0.12460922562104577,264,0
2847,250.3575039219104,147.8453895764337,2012.9392439211322,2.576357016888977,0.0337075932327948,62.454799619655134,-24792.0,0.06557748162803952,264,10
2860,532.2257862619308,1177.4927241433265,2238.45464779723,2.570550450735759,0.04290938895996976,71.4512201769105,-25705.0,0.0,265,6
2863,618.4473827699019,512.1033260632497,2569.441917734389,2.5494562894595343,0.0442067988950225,84.0602590316594,-29616.0,-0.0,265,8
2864,677.1488970588235,521.0957296380091,2476.9756327995638,2.563779202838064,0.03887612863817198,75.30398204919487,-28495.0,-0.0,265,9
2861,534.7313407632556,1249.4576156703815,2074.186891606196,2.6031246648861965,0.03387474208026466,64.44619859093888,-23285.0,0.0,265,5
2859,493.50447064921605,1054.1838797460152,2702.887578947148,2.5964110355733876,0.020050083513026312,83.00950579376365,-29239.0,-0.0,265,4
2862,549.1301109087899,284.2350604204602,2115.866770042727,2.5214195795050203,0.03771689095808325,68.29896046322327,-26551.0,0.0,265,7
2857,244.13139828977478,513.8873900999639,2908.1347114161167,2.5419993724125938,0.024186216554121984,89.31402522113811,-32707.0,-0.0,265,3
2856,229.48946284265568,217.81809538900333,2210.4345614533436,2.6228038401974803,0.04010987584591221,66.54770506673036,-27040.0,0.0,265,2
2855,120.85994434874785,1039.3402676560222,2643.3448954663895,2.5289368120282254,0.03474291637586648,84.41051011095799,-30124.0,-0.0,265,1
2854,106.9607843137255,373.7659846547315,2465.067096103412,2.5460521122593773,0.03696888976512232,75.65423312849346,-29715.0,-0.0,265,0
2858,250.34937673130193,147.87136426592798,2023.050234028603,2.5677455431789253,0.03345297365202078,63.04519427374455,-24802.0,0.0,265,10
2875,677.190008303349,521.5167450871852,2517.824968407395,2.6097021387990136,0.04451532814500263,76.65672475084789,-28533.0,0.00886945913698459,266,9
2874,618.4919681519765,512.5731247380919,2494.479511324182,2.6152977062795384,0.039406838938464,77.0051644088063,-29805.0,0.011102280867610203,266,8
2873,549.1309798746288,284.9350049488618,2112.241206543818,2.5479240293074676,0.032418092852413,65.1582160382207,-26632.0,0.006819702594210258,266,7
2872,534.9372496662216,1250.9120493991988,2087.8504304867297,2.575787175362841,0.02944885619217446,62.71913843251191,-23313.0,0.00485911111762484,266,5
2871,532.364746399499,1178.4865372573574,2225.832535038256,2.5930401524678675,0.040376951555272364,69.6879315916799,-25740.0,0.0061525252553567365,266,6
2870,493.6369603635446,1055.273920727089,2760.338970346441,2.5924949455916892,0.03503953893993236,86.06459551572468,-29198.0,0.009911583149212255,266,4
2868,244.28189840209873,514.644288099213,2922.0149716391384,2.579825043938765,0.0424195152939705,88.85211277939187,-32729.0,0.026351908891621405,266,3
2867,229.5370515431615,218.50634497885008,2224.090336748464,2.6148684877464308,0.0589762743499254,70.7332505655551,-27111.0,0.007241379533491685,266,2
2866,121.0234592445328,1039.735719019218,2628.977219296124,2.521557157198284,0.049753629613646724,83.27707825205748,-30151.0,0.011918420775113287,266,1
2865,106.93415115623237,374.49309080654257,2471.1340542409694,2.5784367654476803,0.04583545517556318,77.0051644088063,-29733.0,0.010946300597415042,266,0
2869,250.70790144435006,149.02650807136789,2050.567387085181,2.5569137620197746,0.03723197635138516,63.06757809047031,-24799.0,0.005576955698776898,266,10
2886,677.1864243425582,521.5650557620818,2536.249736212633,2.614709657891466,0.044152032871051995,75.42750144870283,-28434.0,0.008036341344872116,267,9
2885,618.4311659503674,512.6851518092333,2518.7896664328405,2.589664748636119,0.045518371608681545,78.57031400906544,-29748.0,0.009671202914136165,267,8
2884,549.198719029159,285.36237990898366,2071.811880070157,2.570856645843397,0.02523373300291877,64.60225818523159,-26672.0,0.006551300081623048,267,7
2883,534.9192765030983,1250.9554513481828,2085.081533102799,2.579241559179668,0.027450819925871735,63.205452602848204,-23273.0,0.004829661169900122,267,5
2882,532.5188383045526,1179.1480376766092,2224.412889945542,2.5559976562661992,0.02742667203828843,71.58628609714852,-25656.0,0.005920454589348816,267,6
2879,244.2286803239638,514.6890185802763,2931.894917422727,2.5739422403199135,0.027797478321459786,89.04635587694084,-32665.0,0.017635633733949108,267,3
2880,250.6749258419124,149.38422613854476,2001.2731981597958,2.574962327754745,0.035091192599430915,63.205452602848204,-24879.0,0.005514368069645459,267,10
2878,229.53902136884486,218.5887271601115,2255.142612757976,2.6236235312198977,0.06194883357809267,69.49107772357344,-27128.0,0.006880340314819898,267,2
2877,120.87964959568733,1040.990296495957,2591.0743553211805,2.5374552696122583,0.04768674184665687,81.01472377823637,-30188.0,0.010378172631702052,267,1
2876,106.95644772308128,374.493545183714,2461.5206375551215,2.5884001963911114,0.04997880750616941,75.77670284429867,-29705.0,0.009607244959834645,267,0
2881,493.6912047113046,1055.3436179746511,2727.6121009991566,2.592594556990177,0.03742879577483289,84.50673773419484,-29230.0,0.008953186097470514,267,4
2896,618.4276334171557,512.6559094719196,2535.217356774624,2.5921410659822093,0.03689936233362032,79.33622351460126,-29737.0,0.006045901384881916,268,8
2895,549.2044760935911,285.28552051542897,2088.951099504992,2.5675677605109453,0.022956748002984733,64.46068160561352,-26750.0,0.003816588366131518,268,7
2894,534.9131029763942,1251.1012658227849,2070.533761903388,2.58955241906747,0.02360330959064693,62.335604190043846,-23310.0,0.0026789617838476614,268,5
2893,532.4656050955414,1179.1792993630572,2224.247694962928,2.5601054914570485,0.02881270112686242,71.54427299084577,-25658.0,0.0033632186458828857,268,6
2892,493.64878555656577,1055.3732952331472,2726.8285037451565,2.591261905850063,0.04228855981161079,86.41981489983351,-29223.0,0.005493710311748016,268,4
2890,244.21118981870572,514.6967222955938,2949.961632379973,2.5634697416003123,0.03348213235524565,90.31579016171125,-32693.0,0.014328457053384263,268,3
2889,229.53410717125138,218.52011448560978,2227.4353110862826,2.635062093017823,0.05213237505689222,68.35665686749127,-27120.0,0.003999253398045455,268,2
2888,121.01140423193185,1040.9649629018961,2577.7189050860175,2.5372736599983363,0.04949305575172185,81.10712136090932,-30205.0,0.006654948761112823,268,1
2887,106.88877668782459,374.5096653202539,2455.1727741214995,2.5777018889457852,0.05246639574017582,75.44024825272352,-29800.0,0.006121314301230489,268,0
2897,677.1747464925684,521.5466036949576,2549.7387191143503,2.6376008916580824,0.04679141705423971,75.79442782198512,-28436.0,0.004819708984284641,268,9
2891,250.75607199021493,149.3015900751354,2026.9696748842098,2.5626519550671945,0.026344613769370546,63.398142897828684,-24876.0,0.003099549182379498,268,10
2906,549.2107221376627,285.27786233722304,2099.232034229569,2.560910279139985,0.02963168813993397,65.32364185662789,-26636.0,0.13386874259535944,269,7
2905,534.9040977961432,1251.0914256198348,2061.954955996167,2.5759803825203087,0.014880148422880237,62.48348351503537,-23335.0,0.09149176946021831,269,5
2908,677.175038477683,521.4943332866937,2537.3264584202147,2.6286673928984925,0.04941809841151051,76.32925543029889,-28398.0,0.17783581053817674,269,9
2907,618.4196327683616,512.6330508474576,2513.5401323093774,2.588845040566893,0.037486556551730006,79.1694137718914,-29771.0,0.23900257979777234,269,8
2904,532.506683640993,1179.249045194144,2230.944377320922,2.572098490124865,0.03097859372268107,71.35897833251198,-25670.0,0.11788955042608444,269,6
2901,244.2523815265887,514.7667912697456,2944.1791408533427,2.5605650603318892,0.033851675172511406,90.53004713826147,-32714.0,0.909627161334546,269,3
2902,250.7503498950315,149.26207137858643,2029.2931350678532,2.5546853181708187,0.029356397757400784,63.54854289313256,-24874.0,0.10733249499831107,269,10
2903,493.6677136500458,1055.39222614841,2712.7062360135524,2.5929646189227014,0.0391228705610288,85.20475024777551,-29240.0,0.2109427569266585,269,4
2900,229.55324592260953,218.49648225135914,2220.29378353995,2.633423940451652,0.05713439809691126,68.1638001982204,-27127.0,0.14377396236589698,269,2
2899,120.95635412364037,1041.0334572490706,2578.508754373306,2.5431428159019154,0.047747306811483786,80.2344731499886,-30191.0,0.2671059669823026,269,1
2898,106.93347794649313,374.5109182935647,2454.9618665140315,2.5902090524988797,0.05255323914123728,74.90917625950263,-29712.0,0.23552154440814582,269,0
2919,677.3197781885398,521.6679937437793,2486.4725168460095,2.586262365165261,0.024813004534108545,76.36542921068364,-28512.0,0.011152808514760287,270,9
2918,618.5803210048848,512.9034193998605,2533.1402791414275,2.6061283725495863,0.03532396590326479,78.48669113320264,-29712.0,0.013725544042963354,270,8
2917,549.4131241565452,285.5158569500675,2095.8067794487624,2.586590824186903,0.04621457136708577,67.52683786685452,-26675.0,0.008666134253124817,270,7
2916,535.376804034081,1251.2942097026605,2033.229552734452,2.592708097881581,0.020934286323248497,61.87013940680388,-23352.0,0.006175426406460419,270,5
2915,532.614200993749,1179.4798845968905,2205.7588557659965,2.603491804953126,0.050958189375016595,69.29455613562034,-25683.0,0.007734836974487635,270,6
2914,494.2407027442934,1056.0330854065146,2756.9334119671807,2.5682527195138087,0.03402162693097114,84.49693324700644,-29188.0,0.012469486572039008,270,4
2913,250.76227074235808,149.45572052401747,2024.0374177368697,2.6205436283902896,0.030218835642867245,61.87013940680388,-24843.0,0.0070896912036039475,270,10
2912,244.4238688053627,514.8320564998803,2953.5036834539405,2.607515702238282,0.03848349994766779,89.80008805330391,-32655.0,0.03160702970849728,270,3
2911,229.7220652856246,218.88920276208412,2252.7801617151677,2.569467984826252,0.03125871067250242,68.94101248186718,-27100.0,0.009137481457831503,270,2
2910,121.04240472356415,1041.225979602791,2634.6073077685855,2.5538746835127784,0.0536930784822079,82.72921497824062,-30094.0,0.01481333612271688,270,1
2909,107.10207587687903,374.76363636363635,2469.5024214658574,2.5493272513552485,0.03641438085823018,76.71897286443681,-29722.0,0.013751979990657814,270,0
2929,677.4328703703703,521.7106481481482,2387.8139915262686,2.6233166266115857,0.031451079746882646,71.4870238203852,-28644.0,0.027777862641000458,271,9
2928,618.6990807239299,512.9992818155703,2565.42608163671,2.5691247893554463,0.02660388590276226,78.856820090528,-29692.0,0.03369379982713067,271,8
2927,549.5506373937677,285.5534702549575,2081.230466688328,2.600800704773245,0.048636628021604,67.43363587180666,-26685.0,0.020913818701714285,271,7
2926,535.8318280346821,1251.924494219653,2039.9596075755283,2.56614097036168,0.02226301264947274,62.2747784827067,-23308.0,0.014666392276090668,271,5
2925,532.6542025148908,1179.568332230311,2227.1524328371556,2.6144548044579534,0.050611240608002636,69.64457475284951,-25647.0,0.018492560057446813,271,6
2924,494.27986577181207,1056.0248322147652,2745.2491106281946,2.569046515733026,0.04476598985618286,85.12114692014939,-29163.0,0.03042322311602155,271,4
2923,244.74238468233247,515.1772970284719,2963.7635700379287,2.5426854475323184,0.04056161831654492,93.96490244432076,-32675.0,0.08556092280769173,271,3
2922,229.8530592580697,218.94877147904288,2294.586068708962,2.569165281896864,0.05097439861584089,70.38155437986379,-27060.0,0.021952198127068463,271,2
2921,121.08913377040034,1041.2402008648346,2641.703473032688,2.5253354257235934,0.05731732487558117,85.85812654716368,-30120.0,0.036903583426811125,271,1
2920,107.26127202149895,374.95879366975214,2468.144770870825,2.564369870685915,0.034238651759348565,74.80343214194947,-29733.0,0.033976894031150735,271,0
2939,677.4017120622568,521.6798443579767,2372.037562227575,2.628073520283549,0.035654334777457546,70.1458578713213,-28656.0,0.0084575329654681,272,9
2938,618.6944404122514,512.9552910436928,2543.3411309238545,2.572084583157734,0.0288957707863634,77.52963238409195,-29716.0,0.010218974978653976,272,8
2937,549.5094105113636,285.5857599431818,2079.2709027962187,2.5958199571618983,0.04341055208470786,66.45397061493595,-26689.0,0.006407903083013681,272,7
2936,535.8083573487032,1251.8460014409222,2049.7358047451357,2.580023289218658,0.02100931583811659,62.023705907273566,-23270.0,0.004508680250709054,272,5
2935,532.6621531260448,1179.486960882648,2208.486956769705,2.60313829578086,0.04139536633515039,69.03829169440569,-25614.0,0.005658466942765971,272,6
2933,244.75310790651417,515.1649676777722,2969.75410903636,2.5426985199393655,0.03865674027362934,94.14312503782594,-32622.0,0.02381886958223779,272,3
2932,229.81644853772823,218.95750525125223,2284.9090229768813,2.5665169412821944,0.04760910766346613,70.1458578713213,-27006.0,0.006668341146299345,272,2
2931,121.09766008126664,1041.2250245201064,2634.899934882211,2.5310458467448247,0.05930789730839964,85.65178434813969,-30115.0,0.011088244550298627,272,1
2930,107.26654687032045,374.94474393531,2465.442309814124,2.5586560095140696,0.03518095037732104,75.68368875589928,-29759.0,0.010306047148403589,272,0
2934,494.29698593436035,1055.9235097119893,2755.9938368916496,2.5696982238819084,0.04266467326731576,85.65178434813969,-29172.0,0.009232190226055668,272,4
2946,535.8377949982388,1251.8966185276506,2061.2754069759917,2.5762756443834975,0.024010687490791868,62.44088939765245,-23249.0,0.07696722883348416,273,5
2949,677.4071646341463,521.7047256097561,2381.4664793523257,2.620568268292297,0.0299907770375868,70.7905432124548,-28643.0,0.15021771770782696,273,9
2948,618.6934502758523,512.956712406281,2566.2479485581694,2.5706869078875583,0.02600312233945067,78.4141401737961,-29665.0,0.18326392424268456,273,8
2947,549.5496262819398,285.58230488440813,2088.502538980782,2.6032978590132396,0.04339659121479146,66.7972305184189,-26695.0,0.11179388146653357,273,7
2945,532.7228603785795,1179.5819446691473,2243.8787056214524,2.5847548769318545,0.03801109165411528,69.33842950553266,-25582.0,0.09753898672558838,273,6
2944,494.33056215360256,1055.9792821324888,2751.029417764013,2.5733371075501843,0.04431185858706186,85.67470870840684,-29123.0,0.1641168659654907,273,4
2943,244.74526678141137,515.1525694615195,2952.8732230261917,2.5447796789619788,0.040089201221509274,92.57224881628706,-32692.0,0.5259726008987646,273,3
2942,229.75476533717764,218.94954348870735,2266.3864680787456,2.5694891608047685,0.04390812001759701,69.33842950553266,-27007.0,0.11656950584227882,273,2
2941,121.01835113667488,1041.2221309230347,2650.833571986385,2.5331545728278013,0.06411400654221142,85.67470870840684,-30054.0,0.20001159153392295,273,1
2940,107.16614929785662,374.9108647450111,2455.887306832086,2.5516106531661666,0.03312896156341774,75.5099127599518,-29757.0,0.18696647590649504,273,0
2960,677.9524419763634,521.9598462195643,2517.595233255037,2.600452320483729,0.024900274190770372,74.56354955390114,-28461.0,0.1448917256676058,274,9
2959,619.2074483149249,513.1649674313226,2531.575898796393,2.565207373685117,0.027323058642410254,78.14833559014639,-29739.0,0.19376256900442299,274,8
2958,550.0193470374849,285.8452237001209,2075.2326363823736,2.5228614408474708,0.032826143304986496,65.60158446328802,-26697.0,0.10747568056767072,274,7
2957,537.1001240474925,1252.4253056884636,2022.8947602531928,2.602054832173357,0.03667993017877583,60.582884012544675,-23235.0,0.07132676323304757,274,5
2956,533.7229366758912,1179.7509360247436,2202.134062065455,2.547737295403072,0.03725957297113568,69.18637049953327,-25677.0,0.09351246643201613,274,6
2955,495.4440802412482,1056.3184738429266,2734.11630984425,2.609801898595902,0.03136347853339438,82.80855743726521,-29168.0,0.16838678301783455,274,4
2954,252.3962528453861,149.84503589564,2047.2713052996605,2.555220981383338,0.015598209336135455,64.52614865241445,-24844.0,0.08454241984773822,274,10
2953,245.35246898564827,515.3485769885673,2947.411079000842,2.591830812728674,0.04730341654466575,91.4120439242538,-32641.0,0.8276960247550831,274,3
2952,230.39139918977875,219.1622000623247,2300.7156780621995,2.5783152574584927,0.020912982992606854,71.33724212128041,-26971.0,0.1119668101201401,274,2
2951,121.4633812457221,1041.4324435318274,2618.686199477153,2.630937924016334,0.05761966184649305,84.95942905901235,-30113.0,0.21498283278411673,274,1
2950,107.6282370153621,375.08573518653986,2450.201255773626,2.5610040551119644,0.02768197730974532,74.92202815752566,-29766.0,0.19515320945182316,274,0
2970,678.1411096548711,522.0677151594583,2466.634608416812,2.5718734951555713,0.025121812098112168,73.99544624055093,-28532.0,0.03174828032084448,275,9
2969,619.3676367214958,513.2118655982005,2554.9981024710623,2.5559945995801883,0.03475346356375167,81.89787253808551,-29693.0,0.038031279010809924,275,8
2968,550.1743103448276,285.82741379310346,2083.3669329863856,2.536152393985275,0.030678353147893946,65.01541635698892,-26670.0,0.025098330977696127,275,7
2967,537.0487718049128,1252.3230687077253,2017.9923154340543,2.6045596297793874,0.02542737279056133,59.26819723150925,-23271.0,0.01815617949200999,275,5
2966,533.7193234402425,1179.736237434179,2251.113891211324,2.5450778797032103,0.03925257358822389,72.19944026383854,-25649.0,0.022512672027431853,275,6
2965,495.4979434788377,1056.3754809605944,2707.299409296274,2.6202029906769426,0.04074631175399522,83.33467731945542,-29241.0,0.035310711853852636,275,4
2964,245.42029696895324,515.4135476745613,2927.1305408458716,2.6524218668464337,0.06395961252182063,91.23710361698998,-32714.0,0.07840696455960951,275,3
2963,230.5074221867518,219.1878691141261,2250.395488820639,2.6019515053269964,0.025152683440128727,69.3258307010987,-27085.0,0.02632739480470252,275,2
2962,122.02804498035496,1041.645305514158,2651.264022822847,2.5308019831045554,0.052524837929835956,86.56748807753775,-30054.0,0.0405249810812097,275,1
2961,107.68425773658245,375.18941545821497,2402.6967956458507,2.5754281235233285,0.027584602799924106,71.84023906849606,-29828.0,0.03892705593557843,275,0
2980,678.1818854521238,522.0321148438657,2445.9466068110564,2.5652358769392425,0.02673589796798639,74.20734858609835,-28545.0,0.03168633179420664,276,9
2979,619.4430523917996,513.2030182232346,2542.597153506121,2.565597258700137,0.0276665822372695,81.44708991157135,-29722.0,0.03814336190345679,276,8
2978,550.2433834976648,285.94360837225395,2092.647230127973,2.5404188097175333,0.03692119673885119,65.15767192925709,-26633.0,0.024852116587410572,276,7
2977,537.2102637205987,1252.2729864575908,2031.4714159277264,2.605301902712342,0.03630060523322872,59.72786593515233,-23274.0,0.01802298453138856,276,5
2976,533.8471121177803,1179.6964892412232,2237.442056637434,2.543808049300142,0.04000586446137339,71.31145205590914,-25618.0,0.022298949468871804,276,6
2974,245.45837450592884,515.4262598814229,2930.647288551474,2.6225873535265647,0.05685254441711692,92.30670189978088,-32676.0,0.078073069236805,276,3
2973,230.49903907751442,219.2644138372838,2260.2472418126736,2.607674820457965,0.023952765842256186,69.86350379081453,-27061.0,0.026112860911231474,276,2
